Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
04,FM Lombardia,RU3 M.Penice PV,RU3,,,430.075000,DUP+,1.600000,FM,TONE,156.7Hz,YES,Approximate,44.770833,9.291667,--:--
04,FM Lombardia,RU6 Bergamo BG,RU6,,,430.150000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,45.687500,9.625000,--:--
04,FM Lombardia,RU6a M.Falecchio - Onore BG,RU6a,,,430.162500,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.895833,10.041667,--:--
04,FM Lombardia,RU7 Milano - Pirelli MI,RU7,,,430.175000,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.479167,9.208333,--:--
04,FM Lombardia,RU8 Roncola BG,RU8,,,430.200000,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.729167,9.541667,--:--
04,FM Lombardia,RV-1a Gallarate VA,RV-1a,,,145.587500,DUP-,0.600000,FM,TONE,156.7Hz,YES,Approximate,45.687500,8.791667,--:--
04,FM Lombardia,T Darfo BS,T,,,145.212500,OFF,0.000000,FM,TONE,71.9Hz,YES,Approximate,45.854167,10.208333,--:--
04,FM Lombardia,T Darfo BS,T,,,435.112500,OFF,0.000000,FM,TONE,71.9Hz,YES,Approximate,45.854167,10.208333,--:--
04,FM Lombardia,T M.Pora BG,T,,,144.650000,OFF,0.000000,FM,TONE,71.9Hz,YES,Approximate,45.895833,10.125000,--:--
04,FM Lombardia,T Pigra - Valle d'Intelvi CO,T,,,145.350000,OFF,0.000000,FM,TONE,156.7Hz,YES,Approximate,45.937500,9.125000,--:--
04,FM Lombardia,T Pigra - Valle d'Intelvi CO,T,,,433.512500,OFF,0.000000,FM,TONE,156.7Hz,YES,Approximate,45.937500,9.125000,--:--
05,FM Veneto,R0a M.Grappa VI,R0a,,,145.612500,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,45.854167,11.708333,--:--
05,FM Veneto,R1 M.Tudaio - Laggio di Cadore BL,R1,,,145.625000,DUP-,0.600000,FM,TONE,131.8Hz,YES,Approximate,46.520833,12.458333,--:--
05,FM Veneto,R1 Venezia VE,R1,,,145.625000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,45.437500,12.375000,--:--
05,FM Veneto,R3 Malga M. Corno - Lusiana VI,R3,,,145.675000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,45.770833,11.541667,--:--
05,FM Veneto,R5 Bassano del Grappa VI,R5,,,145.725000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,45.770833,11.708333,--:--
05,FM Veneto,R5 Bosco Chiesa Nuova VR,R5,,,145.725000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,45.604167,11.041667,--:--
05,FM Veneto,R7 M.Pastelletto VR,R7,,,145.775000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,45.604167,10.875000,--:--
05,FM Veneto,R7a M.Rite BL,R7a,,,145.787500,DUP-,0.600000,FM,TONE,131.8Hz,YES,Approximate,46.395833,12.208333,--:--
05,FM Veneto,RU Bassano del Grappa VI,RU,,,430.587500,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.770833,11.708333,--:--
05,FM Veneto,RU Enego VI,RU,,,430.787500,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.937500,11.625000,--:--
05,FM Veneto,RU Lido di Venezia VE,RU,,,430.525000,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.354167,12.291667,--:--
05,FM Veneto,RU M.Tomba VR,RU,,,430.412500,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.687500,11.041667,--:--
05,FM Veneto,RU Marostica VI,RU,,,430.825000,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.770833,11.625000,--:--
05,FM Veneto,RU Monte Gallo - Colli Euganei PD,RU,,,431.187500,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,45.312500,11.708333,--:--
05,FM Veneto,RU Roana - Altpiano Asiago VI,RU,,,430.537500,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.895833,11.458333,--:--
05,FM Veneto,RU Treviso TV,RU,,,430.500000,DUP+,5.000000,FM,OFF,88.5Hz,YES,Approximate,45.687500,12.208333,--:--
05,FM Veneto,RU1 Belluno BL,RU1,,,430.025000,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,46.145833,12.208333,--:--
05,FM Veneto,RU1 M.Grappa VI,RU1,,,430.025000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,45.812500,11.708333,--:--
05,FM Veneto,RU11 Verona VR,RU11,,,430.275000,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,45.437500,11.041667,--:--
05,FM Veneto,RU11a Monte Grande PD,RU11a,,,430.287500,DUP+,1.600000,FM,TONE,131.8Hz,YES,Approximate,45.312500,12.041667,--:--
05,FM Veneto,RU13 M.Grappa VI,RU13,,,430.325000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,45.812500,11.708333,--:--
05,FM Veneto,RU14a Campomolon VI,RU14a,,,430.362500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,45.854167,11.291667,--:--
05,FM Veneto,RU15a M.Grappa VI,RU15a,,,430.387500,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,45.812500,11.708333,--:--
05,FM Veneto,RU2 M.Baldo VR,RU2,,,430.050000,DUP+,5.025000,FM,TONE,94.8Hz,YES,Approximate,45.729167,10.875000,--:--
05,FM Veneto,RU2a M.Rite BL,RU2a,,,430.062500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,46.479167,12.291667,--:--
05,FM Veneto,RU5 Posa Puner TV,RU5,,,430.125000,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,45.937500,12.041667,--:--
05,FM Veneto,RU6a Col Visentin TV,RU6a,,,430.162500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,46.062500,12.291667,--:--
05,FM Veneto,RU7a M.Faverghera BL,RU7a,,,430.187500,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,46.062500,12.291667,--:--
05,FM Veneto,RU8 Thiene VI,RU8,,,430.200000,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,45.687500,11.458333,--:--
